Meal Period,Category,Item Name,Portion,Description,Calories,Ingredients,Nutrients,Filters
Every Day,Frappuccino® Blended Beverages,White Chocolate Crème Frappuccino®,Venti (24oz),"A rich and creamy blend of white chocolate flavored sauce, milk and ice. Topped with sweetened whipped cream.",510,N/A,"Calories: 510.0 , Fat Calories: 180.0 , Total Fat: 20.0 , Saturated Fat: 13.0 , Trans Fat: 1.0 , Cholesterol: 65.0 , Sodium: 370.0 , Potassium: None , Total Carbohydrates: 74.0 , Dietary Fiber: 0.0 , Sugars: 73.0 , Protein: 9.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 300.0 , Iron: 0.0 ",
Every Day,Frappuccino® Blended Beverages,White Chocolate Mocha Frappuccino®,Tall (12oz),"Coffee and white chocolate flavored sauce, blended with milk and ice. Topped with sweetened whipped cream.",320,N/A,"Calories: 320.0 , Fat Calories: 110.0 , Total Fat: 12.0 , Saturated Fat: 8.0 , Trans Fat: 0.0 , Cholesterol: 40.0 , Sodium: 200.0 , Potassium: None , Total Carbohydrates: 50.0 , Dietary Fiber: 0.0 , Sugars: 49.0 , Protein: 4.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Frappuccino® Blended Beverages,White Chocolate Mocha Frappuccino® Blended Beverage (Grande),16 oz,"White chocolate Frappuccino® Roast coffee, milk and ice get together for what might be the best thing that happens to you all day. Oh, and there's whipped cream on top.",420,N/A,"Calories: 420.0 , Fat Calories: 150.0 , Total Fat: 17.0 , Saturated Fat: 11.0 , Trans Fat: 0.0 , Cholesterol: 45.0 , Sodium: None , Potassium: None , Total Carbohydrates: 61.0 , Dietary Fiber: 0.0 , Sugars: 61.0 , Protein: 5.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Frappuccino® Blended Beverages,White Chocolate Mocha Frappuccino®,Venti (24oz),"Coffee and white chocolate flavored sauce, blended with milk and ice. Topped with sweetened whipped cream.",550,N/A,"Calories: 550.0 , Fat Calories: 170.0 , Total Fat: 18.0 , Saturated Fat: 12.0 , Trans Fat: 0.0 , Cholesterol: 55.0 , Sodium: 350.0 , Potassium: None , Total Carbohydrates: 89.0 , Dietary Fiber: 0.0 , Sugars: 87.0 , Protein: 7.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Frappuccino® Blended Beverages,Chai Crème Frappuccino®,Tall (12oz),"A creamy blend of spicy Teavana® chai, milk and ice. Topped with sweetened whipped cream and a dash of cinnamon.",170,N/A,"Calories: 170.0 , Fat Calories: 30.0 , Total Fat: 3.5 , Saturated Fat: 2.0 , Trans Fat: 0.0 , Cholesterol: 10.0 , Sodium: 150.0 , Potassium: None , Total Carbohydrates: 32.0 , Dietary Fiber: 0.0 , Sugars: 32.0 , Protein: 3.0 , Vitamin A: 200.0 , Vitamin C: 0.0 , Calcium: 100.0 , Iron: 0.0 ",
Every Day,Frappuccino® Blended Beverages,Chai Crème Frappuccino®,Grande (16oz),"A creamy blend of spicy Teavana® chai, milk and ice. Topped with sweetened whipped cream and a dash of cinnamon.",250,N/A,"Calories: 250.0 , Fat Calories: 40.0 , Total Fat: 4.0 , Saturated Fat: 2.5 , Trans Fat: 0.0 , Cholesterol: 15.0 , Sodium: 210.0 , Potassium: None , Total Carbohydrates: 49.0 , Dietary Fiber: 0.0 , Sugars: 48.0 , Protein: 4.0 , Vitamin A: 200.0 , Vitamin C: 0.0 , Calcium: 150.0 , Iron: 0.0 ",
Every Day,Frappuccino® Blended Beverages,Chai Crème Frappuccino®,Venti (24oz),"A creamy blend of spicy Teavana® chai, milk and ice. Topped with sweetened whipped cream and a dash of cinnamon.",350,N/A,"Calories: 350.0 , Fat Calories: 60.0 , Total Fat: 7.0 , Saturated Fat: 4.0 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: 310.0 , Potassium: None , Total Carbohydrates: 66.0 , Dietary Fiber: 0.0 , Sugars: 65.0 , Protein: 7.0 , Vitamin A: 300.0 , Vitamin C: 0.0 , Calcium: 250.0 , Iron: 0.0 ",
Every Day,Bakery,Banana Walnut & Pecan Loaf,1 ea,"Bananas, walnuts and pecans mixed into a moist, nutty, classic banana bread. - VEGETARIAN",410,N/A,"Calories: 410.0 , Fat Calories: None , Total Fat: 20.0 , Saturated Fat: 3.0 , Trans Fat: 0.0 , Cholesterol: 65.0 , Sodium: None , Potassium: 0.0 , Total Carbohydrates: 50.0 , Dietary Fiber: 2.0 , Sugars: 28.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Bakery,Blueberry Scone,1 each,"Buttermilk scone with blueberries, crème fraîche and a hint of lemon zest. - VEGETARIAN",380,N/A,"Calories: 380.0 , Fat Calories: None , Total Fat: 17.0 , Saturated Fat: 10.0 , Trans Fat: 0.0 , Cholesterol: 70.0 , Sodium: None , Potassium: 0.0 , Total Carbohydrates: 54.0 , Dietary Fiber: 2.0 , Sugars: 22.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Bakery,Butter Croissant,1 ea,"Classic butter croissant with soft, flaky layers and a golden-brown crust.  -VEGETARIAN",250,N/A,"Calories: 250.0 , Fat Calories: None , Total Fat: 14.0 , Saturated Fat: 8.0 , Trans Fat: 0.0 , Cholesterol: 45.0 , Sodium: None , Potassium: 0.0 , Total Carbohydrates: 26.0 , Dietary Fiber: 1.0 , Sugars: 4.0 , Protein: 5.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 0.0 , Iron: 1.8 ",
Every Day,Bakery,Cheese Danish,1 ea,"Flaky, butter croissant dough with soft, warm cheese in the center. - VEGETARIAN",290,N/A,"Calories: 290.0 , Fat Calories: None , Total Fat: 14.0 , Saturated Fat: 9.0 , Trans Fat: 0.5 , Cholesterol: 45.0 , Sodium: None , Potassium: 0.0 , Total Carbohydrates: 33.0 , Dietary Fiber: 1.0 , Sugars: 11.0 , Protein: 7.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 40.0 , Iron: 1.08 ",
Every Day,Bakery,Chocolate Croissant,1 ea,"Two generous pieces of chocolate wrapped in a butter croissant with soft, flaky layers and a golden-brown crust.  -VEGETARIAN",300,N/A,"Calories: 300.0 , Fat Calories: None , Total Fat: 18.0 , Saturated Fat: 10.0 , Trans Fat: 0.0 , Cholesterol: 50.0 , Sodium: None , Potassium: 0.0 , Total Carbohydrates: 34.0 , Dietary Fiber: 2.0 , Sugars: 11.0 , Protein: 5.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 0.0 , Iron: 1.8 ",
Every Day,Bakery,Everything with Cheese Bagel,1 each,"NY style bagel topped with Asiago cheese, poppy and sesame seeds, onion and garlic",280,N/A,"Calories: 280.0 , Fat Calories: 18.0 , Total Fat: 2.0 , Saturated Fat: 0.5 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 500.0 , Potassium: None , Total Carbohydrates: 56.0 , Dietary Fiber: 2.0 , Sugars: 5.0 , Protein: 10.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 40.0 , Iron: 1.08 ",
Every Day,Bakery,Iced Lemon Loaf,1 piece,"Citrusy, buttery, moist lemon pound cake topped with a sweet icing. -VEGETARIAN",450,N/A,"Calories: 450.0 , Fat Calories: None , Total Fat: 19.0 , Saturated Fat: 9.0 , Trans Fat: 0.5 , Cholesterol: 100.0 , Sodium: None , Potassium: 0.0 , Total Carbohydrates: 63.0 , Dietary Fiber: 1.0 , Sugars: 40.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 40.0 , Iron: 1.44 ",
Every Day,Bakery,Old Fashioned Glazed Doughnut,1 each,Old-fashioned cake doughnut glazed with sweet icing. - VEGETARIAN,480,N/A,"Calories: 480.0 , Fat Calories: None , Total Fat: 27.0 , Saturated Fat: 13.0 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: None , Potassium: None , Total Carbohydrates: 56.0 , Dietary Fiber: 1.0 , Sugars: 30.0 , Protein: 5.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 20.0 , Iron: 3.6 ",
Every Day,Bakery,Cinnamon Coffee Cake,1 ea,"Buttery, moist, coffee cake swirled with a cinnamon-sugar blend and finished with a crunchy streusel topping.  -VEGETARIAN",330,N/A,"Calories: 330.0 , Fat Calories: None , Total Fat: 15.0 , Saturated Fat: 8.0 , Trans Fat: 0.5 , Cholesterol: 70.0 , Sodium: None , Potassium: None , Total Carbohydrates: 43.0 , Dietary Fiber: 1.0 , Sugars: 21.0 , Protein: 4.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 60.0 , Iron: 2.7 ",
Every Day,Bakery,Almond Croissant,1 ea,"Our rich, almond flan enveloped in a flaky, buttery croissant, then topped with sliced almonds creates the perfect combination of sweet and savory. - VEGETARIAN",420,N/A,"Calories: 420.0 , Fat Calories: None , Total Fat: 25.0 , Saturated Fat: 11.0 , Trans Fat: 0.5 , Cholesterol: 85.0 , Sodium: None , Potassium: None , Total Carbohydrates: 40.0 , Dietary Fiber: 2.0 , Sugars: 13.0 , Protein: 8.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,Bakery,Chocolate Chip Cookie,1 ea,"Semisweet chocolate chips mixed in a thick, chewy cookie--soft on the inside and crunchy on the outside. - VEGETARIAN",360,N/A,"Calories: 360.0 , Fat Calories: None , Total Fat: 18.0 , Saturated Fat: 11.0 , Trans Fat: 0.5 , Cholesterol: 60.0 , Sodium: None , Potassium: None , Total Carbohydrates: 47.0 , Dietary Fiber: 2.0 , Sugars: 31.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,Bakery,Ham & Cheese Croissant,1 each,"Hickory-smoked ham and melted Swiss cheese wrapped in a butter croissant with soft, flaky layers and a golden-brown crust.",320,N/A,"Calories: 320.0 , Fat Calories: None , Total Fat: 17.0 , Saturated Fat: 9.0 , Trans Fat: 0.5 , Cholesterol: 65.0 , Sodium: None , Potassium: None , Total Carbohydrates: 28.0 , Dietary Fiber: 1.0 , Sugars: 5.0 , Protein: 14.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,Hot Breakfast,Bacon & Gouda Breakfast Sandwich,116g,"Bacon, parmesan frittata and aged gouda cheese on an artisan roll",360,N/A,"Calories: 360.0 , Fat Calories: None , Total Fat: 18.0 , Saturated Fat: 7.0 , Trans Fat: 0.0 , Cholesterol: 155.0 , Sodium: None , Potassium: 0.0 , Total Carbohydrates: 35.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 19.0 , Vitamin A: None , Vitamin C: 9.0 , Calcium: 200.0 , Iron: 2.7 ",
Every Day,Hot Breakfast,"Spinach, Feta & Egg White Wrap",1 wrap,"Cage-free egg whites are combined with spinach, feta cheese and sun-dried tomato cream cheese inside a whole-wheat wrap. - VEGETARIAN",290,N/A,"Calories: 290.0 , Fat Calories: None , Total Fat: 8.0 , Saturated Fat: 3.5 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: None , Potassium: None , Total Carbohydrates: 34.0 , Dietary Fiber: 3.0 , Sugars: 5.0 , Protein: 20.0 , Vitamin A: None , Vitamin C: 9.0 , Calcium: 250.0 , Iron: 2.7 ",
Every Day,Hot Breakfast,Classic Rolled & Steel-Cut Oatmeal,1 ea,"A blend of rolled and whole-grain steel-cut oats topped with raisins, dried cranberries, sliced almonds, pecans, walnuts and brown sugar. Customize toppings any way you like. - VEGETARIAN",410,N/A,"Calories: 410.0 , Fat Calories: None , Total Fat: 12.0 , Saturated Fat: 1.5 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 67.0 , Dietary Fiber: 7.0 , Sugars: 0.0 , Protein: 34.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 100.0 , Iron: 9.0 ",
Every Day,Hot Breakfast,Egg & Cheddar Breakfast Sandwich,110g,"Warm, fluffy egg and mild cheddar cheese are layered on a toasted organic wheat English muffin",280,N/A,"Calories: 280.0 , Fat Calories: 110.0 , Total Fat: 13.0 , Saturated Fat: 5.0 , Trans Fat: 0.0 , Cholesterol: 160.0 , Sodium: None , Potassium: None , Total Carbohydrates: 27.0 , Dietary Fiber: 2.0 , Sugars: 2.0 , Protein: 14.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,Hot Breakfast,Reduced-Fat Turkey Bacon & Cage Free Egg White Breakfast Sandwich,120g,"Sizzling reduced-fat turkey bacon and wholesome cage-free egg whites are paired with the rich creaminess of melted, reduced-fat white cheddar cheese on an organic wheat English muffin.",230,N/A,"Calories: 230.0 , Fat Calories: 50.0 , Total Fat: 6.0 , Saturated Fat: 2.5 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: None , Potassium: None , Total Carbohydrates: 28.0 , Dietary Fiber: 2.0 , Sugars: 3.0 , Protein: 16.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,Hot Breakfast,"Sausage, Cheddar & Egg Sandwich",1 sandwich,"A savory sausage patty, fluffy cage-free eggs and aged Cheddar cheese on a perfectly toasted English muffin.",480,N/A,"Calories: 480.0 , Fat Calories: None , Total Fat: 29.0 , Saturated Fat: 10.0 , Trans Fat: 0.0 , Cholesterol: 165.0 , Sodium: None , Potassium: None , Total Carbohydrates: 34.0 , Dietary Fiber: 1.0 , Sugars: 2.0 , Protein: 18.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,Hot Breakfast,"Ham, Swiss & Egg Sandwich",1 sandwich,"Hickory-smoked ham, a cage-free fried egg and melted Swiss cheese layered on our signature butter croissant bun.",450,N/A,"Calories: 450.0 , Fat Calories: None , Total Fat: 21.0 , Saturated Fat: 11.0 , Trans Fat: 0.0 , Cholesterol: 230.0 , Sodium: None , Potassium: None , Total Carbohydrates: 42.0 , Dietary Fiber: 1.0 , Sugars: 8.0 , Protein: 22.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,Hot Breakfast,"Bacon, Gouda & Egg Breakfast Sandwich",1 sandwich,"Sizzling applewood-smoked bacon, Parmesan cage-free egg frittata and melted aged Gouda on an artisan roll.",360,N/A,"Calories: 360.0 , Fat Calories: None , Total Fat: 18.0 , Saturated Fat: 7.0 , Trans Fat: 0.0 , Cholesterol: 155.0 , Sodium: None , Potassium: None , Total Carbohydrates: 35.0 , Dietary Fiber: 1.0 , Sugars: 2.0 , Protein: 19.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,Hot Breakfast,Egg White & Roasted Red Pepper Egg Bites,2 ea,"Cage-free egg whites combined with Monterey Jack cheese, spinach and fire-roasted red peppers and cooked using the French ""sous vide"" technique to create a velvety texture that's full of flavor.  -VEGETARIAN",170,N/A,"Calories: 170.0 , Fat Calories: None , Total Fat: 8.0 , Saturated Fat: 5.0 , Trans Fat: 0.0 , Cholesterol: 25.0 , Sodium: None , Potassium: None , Total Carbohydrates: 11.0 , Dietary Fiber: 0.0 , Sugars: 3.0 , Protein: 12.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,Hot Breakfast,Bacon & Gruyère Egg Bites,2 ea,"Applewood-smoked bacon and aged Gruyère Monterey Jack cheeses folded into cage-free eggs and cooked using the French ""sous vide"" technique to create a velvety texture that's full of flavor.",300,N/A,"Calories: 300.0 , Fat Calories: None , Total Fat: 20.0 , Saturated Fat: 12.0 , Trans Fat: 0.0 , Cholesterol: 215.0 , Sodium: None , Potassium: None , Total Carbohydrates: 9.0 , Dietary Fiber: 0.0 , Sugars: 2.0 , Protein: 19.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,Sandwiches,Turkey & Swiss Sandwich,1 each,Sliced turkey breast with Swiss cheese and lettuce on wheat bread,390,N/A,"Calories: 390.0 , Fat Calories: 117.0 , Total Fat: 13.0 , Saturated Fat: 4.5 , Trans Fat: 0.0 , Cholesterol: 60.0 , Sodium: 1180.0 , Potassium: None , Total Carbohydrates: 36.0 , Dietary Fiber: 2.0 , Sugars: 5.0 , Protein: 34.0 , Vitamin A: None , Vitamin C: 4.0 , Calcium: 200.0 , Iron: 2.7 ",
Every Day,Brewed Coffee,Caffé Misto (Short),Short (8oz),Brewed coffee and steamed 2% milk,50,N/A,"Calories: 50.0 , Fat Calories: 20.0 , Total Fat: 2.0 , Saturated Fat: 1.0 , Trans Fat: 0.0 , Cholesterol: 10.0 , Sodium: None , Potassium: None , Total Carbohydrates: 5.0 , Dietary Fiber: 0.0 , Sugars: 5.0 , Protein: 4.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 150.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Caffé Misto (Tall),Tall (12oz),Brewed coffee and steamed 2% milk,80,N/A,"Calories: 80.0 , Fat Calories: 30.0 , Total Fat: 3.0 , Saturated Fat: 1.5 , Trans Fat: 0.0 , Cholesterol: 15.0 , Sodium: None , Potassium: None , Total Carbohydrates: 8.0 , Dietary Fiber: 0.0 , Sugars: 8.0 , Protein: 5.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Caffé Misto (Grande),Grande (16oz),A one-to-one combination of fresh-brewed coffee and steamed milk add up to one distinctly delicious coffee drink remarkably mixed.,110,N/A,"Calories: 110.0 , Fat Calories: 35.0 , Total Fat: 4.0 , Saturated Fat: 2.0 , Trans Fat: 0.0 , Cholesterol: 15.0 , Sodium: None , Potassium: None , Total Carbohydrates: 10.0 , Dietary Fiber: 0.0 , Sugars: 10.0 , Protein: 7.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 250.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Caffé Misto (Venti),Venti (20oz),Brewed coffee and steamed 2% milk,130,N/A,"Calories: 130.0 , Fat Calories: 45.0 , Total Fat: 5.0 , Saturated Fat: 2.5 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: None , Potassium: None , Total Carbohydrates: 13.0 , Dietary Fiber: 0.0 , Sugars: 13.0 , Protein: 9.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 300.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Decaf Pike Place® Roast (Short),Short (8oz),"A smooth, balanced brew from a specialty blend of decaffeinated coffees",5,N/A,"Calories: 5.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Decaf Pike Place® Roast (Tall),Tall (12oz),"A smooth, balanced brew from a specialty blend of decaffeinated coffees",5,N/A,"Calories: 5.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Decaf Pike Place® Roast (Grande),Grande (16oz),"A smooth, balanced brew from a specialty blend of decaffeinated coffees",5,N/A,"Calories: 5.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Decaf Pike Place® Roast (Venti),Venti (20oz),"A smooth, balanced brew from a specialty blend of decaffeinated coffees",5,N/A,"Calories: 5.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 1.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Iced Coffee (Tall),Tall (12oz),Freshly brewed Starbucks Iced Coffee Blend served chilled and slightly sweetened on ice,60,N/A,"Calories: 60.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 15.0 , Dietary Fiber: 0.0 , Sugars: 15.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Iced Coffee (Grande),Grande (16oz),Freshly brewed Starbucks Iced Coffee Blend served chilled and slightly sweetened on ice,5,N/A,"Calories: 5.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: None , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Iced Coffee (Venti),Venti (20oz),Freshly brewed Starbucks Iced Coffee Blend served chilled and slightly sweetened on ice,120,N/A,"Calories: 120.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 31.0 , Dietary Fiber: 0.0 , Sugars: 30.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Iced Coffee (Tranta),Trenta (31oz),Freshly brewed Starbucks Iced Coffee Blend served chilled and slightly sweetened on ice,160,N/A,"Calories: 160.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 40.0 , Dietary Fiber: 0.0 , Sugars: 39.0 , Protein: 1.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Iced Coffee with Milk (Tall),Tall (12oz),Freshly brewed Starbucks Iced Coffee Blend served chilled and slightly sweetend on ice with 2% milk,80,N/A,"Calories: 80.0 , Fat Calories: 10.0 , Total Fat: 1.0 , Saturated Fat: 0.5 , Trans Fat: 0.0 , Cholesterol: 5.0 , Sodium: None , Potassium: None , Total Carbohydrates: 17.0 , Dietary Fiber: 0.0 , Sugars: 17.0 , Protein: 2.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 60.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Iced Coffee with Milk (Grande),Grande (16oz),Freshly brewed Starbucks Iced Coffee Blend served chilled and slightly sweetend on ice with 2% milk,110,N/A,"Calories: 110.0 , Fat Calories: 10.0 , Total Fat: 1.5 , Saturated Fat: 1.0 , Trans Fat: 0.0 , Cholesterol: 5.0 , Sodium: None , Potassium: None , Total Carbohydrates: 23.0 , Dietary Fiber: 0.0 , Sugars: 23.0 , Protein: 2.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 80.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Iced Coffee with Milk (Venti),Venti (20oz),Freshly brewed Starbucks Iced Coffee Blend served chilled and slightly sweetend on ice with 2% milk,170,N/A,"Calories: 170.0 , Fat Calories: 20.0 , Total Fat: 2.0 , Saturated Fat: 1.5 , Trans Fat: 0.0 , Cholesterol: 10.0 , Sodium: None , Potassium: None , Total Carbohydrates: 35.0 , Dietary Fiber: 0.0 , Sugars: 35.0 , Protein: 4.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 150.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Iced Coffee with Milk (Trenta),Trenta (31oz),Freshly brewed Starbucks Iced Coffee Blend served chilled and slightly sweetend on ice with 2% milk,230,N/A,"Calories: 230.0 , Fat Calories: 25.0 , Total Fat: 3.0 , Saturated Fat: 1.5 , Trans Fat: 0.0 , Cholesterol: 10.0 , Sodium: None , Potassium: None , Total Carbohydrates: 46.0 , Dietary Fiber: 0.0 , Sugars: 46.0 , Protein: 5.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 150.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Pike Place Roast (Short),Short (8oz),A smooth balanced brew from a specialty roast of blended coffees,5,N/A,"Calories: 5.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Pike Place Roast (Tall),Tall (12oz),A smooth balanced brew from a specialty roast of blended coffees,5,N/A,"Calories: 5.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Pike Place Roast (Grande),Grande (16oz),A smooth balanced brew from a specialty roast of blended coffees,5,N/A,"Calories: 5.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 1.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Brewed Coffee,Pike Place Roast (Venti),Venti (20oz),A smooth balanced brew from a specialty roast of blended coffees,5,N/A,"Calories: 5.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 1.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caffe Americano,Short (8oz),"Rich, full bodied espresso with hot water in true European style",5,N/A,"Calories: 5.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 5.0 , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caffe Americano,Tall (12oz),"Rich, full bodied espresso with hot water in true European style",10,N/A,"Calories: 10.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 10.0 , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 20.0 , Iron: 0.0 ",
