Meal Period,Category,Item Name,Portion,Description,Calories,Ingredients,Nutrients,Filters
Lunch,PIZZA STATION PASTA BAR,Parmesan Herbed Garlic Bread,1 piece,French bread with garlic aioli and seasoning,200,"French Bread, Mayonnaise, Parmesan Cheese, Olive Oil, Basil, Garlic, Garlic, Lemon Juice, Salt, Canola Oil, Parsley","Calories: 200 kcal, Protein (g): 5 g, Total Carbohydrates (g): 22 g, Sugar (g): 0 g, Total Fat (g): 10 g, Saturated Fat (g): 2 g, Cholesterol (mg): 5 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 390 mg, Potassium (mg): 50 mg, Calcium (mg): 70 mg, Iron (mg): 1.5 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 1 mg, Calories From Fat: 90 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 0+ g","Gluten, Milk, Wheat, Egg, Vegetarian, Onion, Garlic, Soy*, Tree Nuts*, Mustard"
Lunch,PIZZA STATION PASTA BAR,Creamy Pesto Sauce,3 floz,With cream and basil,80,"Fat Free Milk, Basil Pesto, Butter, All Purpose Flour, Paprika (Paprika and Silicon Dioxide), Salt, White Pepper","Calories: 80 kcal, Protein (g): 3 g, Total Carbohydrates (g): 6 g, Sugar (g): 3+ g, Total Fat (g): 5 g, Saturated Fat (g): 2.5 g, Cholesterol (mg): 10 mg, Dietary Fiber (g): 0 g, Sodium (mg): 130 mg, Potassium (mg): 100+ mg, Calcium (mg): 90 mg, Iron (mg): 0.3 mg, Trans Fat (g): - g, Vitamin D (IU): 30+ IU, Vitamin C (mg): 0 mg, Calories From Fat: 50 kcal, Vitamin A (RE): 10+ RE, Saturated Fat + Trans Fat (g): 5+ g","Gluten, Milk, Wheat, Vegetarian, Garlic"
Lunch,SOUP BAR,Beef Barley Soup,1 ladle-6oz,Beef vegetable soup with barley.,100,"Water, Beef, Onions, Beef Base, Turnip, Carrots, Pearl Barley, Canola Oil","Calories: 100 kcal, Protein (g): 8 g, Total Carbohydrates (g): 5 g, Sugar (g): less than 1 gram g, Total Fat (g): 6 g, Saturated Fat (g): 1 g, Cholesterol (mg): 20 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 640 mg, Potassium (mg): 130 mg, Calcium (mg): 20 mg, Iron (mg): 0.5 mg, Trans Fat (g): - g, Vitamin D (IU): 0+ IU, Vitamin C (mg): 1 mg, Calories From Fat: 50 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 0+ g","Gluten, Soy, Onion, Beef, Mustard*, Celery*, Wheat*, Good Source of Protein"
Lunch,SOUP BAR,Broccoli Cheddar Soup,4 ounce,Fresh broccoli with cream and cheddar cheese,300,"Broccoli, Water, Whipping Cream, Onions, Cheddar Cheese, All Purpose Flour, Unsalted Butter, Celery, Vegetable Base, Garlic, Salt, Green Onions, Fresh Ground Black Pepper, Parsley, Red Wine Vinegar, Hot Sauce (vinegar, red pepper, salt)","Calories: 300 kcal, Protein (g): 7 g, Total Carbohydrates (g): 16 g, Sugar (g): 4 g, Total Fat (g): 25 g, Saturated Fat (g): 15 g, Cholesterol (mg): 70+ mg, Dietary Fiber (g): 3 g, Sodium (mg): 450 mg, Potassium (mg): 330 mg, Calcium (mg): 150 mg, Iron (mg): 1 mg, Trans Fat (g): 0.5+ g, Vitamin D (IU): 30+ IU, Vitamin C (mg): 49+ mg, Calories From Fat: 220 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 15+ g","Gluten, Milk, Wheat, Vegetarian, Onion, Garlic, Sulphites, Celery, Good Source of Protein"
Lunch,SOUP BAR,"Crackers, Saltine, 2 CT, Zesta",1 each,"Crackers, Saltine, 2 CT, Zesta",25,"Enriched flour (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), soybean oil (with TBHQ for freshness), salt, corn syrup. Contains 2% or less of baking soda, yeast, soy lecithin.
Contains: Wheat, Soy. ","Calories: 25 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 5 g, Sugar (g): 0 g, Total Fat (g): 0.5 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 90 mg, Potassium (mg): 0 mg, Calcium (mg): 0 mg, Iron (mg): 0.2 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): - mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Gluten, Wheat, Soy, Vegetarian, Vegan"
Lunch,SOUP BAR,Shrimp Newburg,5 oz portion,With a Sherry cream sauce,150,"Shrimp, Water, Whole Milk, Mushrooms, All Purpose Flour, Margarine, Cheddar Cheese, Green Bell Peppers, Pimentos (Bell Peppers, Water, Citric Acid, Calcium Chloride), Sherry Cooking Wine, Chicken Base, Salt, Parsley, White Pepper, Celery, Onions, Old Bay Seasoning, Salt","Calories: 150 kcal, Protein (g): 12 g, Total Carbohydrates (g): 8 g, Sugar (g): 2+ g, Total Fat (g): 7 g, Saturated Fat (g): 2 g, Cholesterol (mg): 85 mg, Dietary Fiber (g): 0 g, Sodium (mg): 670 mg, Potassium (mg): 170+ mg, Calcium (mg): 100 mg, Iron (mg): 0.5 mg, Trans Fat (g): - g, Vitamin D (IU): 15+ IU, Vitamin C (mg): 7+ mg, Calories From Fat: 60 kcal, Vitamin A (RE): 35+ RE, Saturated Fat + Trans Fat (g): 0+ g","Gluten, Milk, Wheat, Soy, Onion, Mustard*, Poultry, Sulphites, Mushroom, Shellfish - Crustacean, Alcohol, Celery, Good Source of Protein"
Lunch,BAKERY,Chocolate Chip Cookies,1 each,Soft sugar cookie dotted with chocolate chips,130,Chocolate Chip Cookie Dough,"Calories: 130 kcal, Protein (g): 1 g, Total Carbohydrates (g): 17 g, Sugar (g): 10 g, Total Fat (g): 6 g, Saturated Fat (g): 3 g, Cholesterol (mg): less than 5 milligrams mg, Dietary Fiber (g): 0 g, Sodium (mg): 100 mg, Potassium (mg): 30 mg, Calcium (mg): 0 mg, Iron (mg): 1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 50 kcal, Vitamin A (RE): 15 RE, Saturated Fat + Trans Fat (g): 5 g","Beef*, Gluten, Milk, Pork*, Wheat, Egg, Soy"
Lunch,BAKERY,Lucky Charms Treats,1 each,Delicious cereal and marshmallow bars,90,"Lucky Charms Cereal, Marshmallows, Unsalted Butter","Calories: 90 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 15 g, Sugar (g): 8 g, Total Fat (g): 2.5 g, Saturated Fat (g): 1.5 g, Cholesterol (mg): 5 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 80 mg, Potassium (mg): 30 mg, Calcium (mg): 40 mg, Iron (mg): 0+ mg, Trans Fat (g): - g, Vitamin D (IU): 25 IU, Vitamin C (mg): 3+ mg, Calories From Fat: 25 kcal, Vitamin A (RE): 25+ RE, Saturated Fat + Trans Fat (g): 0+ g","Beef*, Milk, Pork*"
Lunch,BAKERY,Funfetti Cupcake Vanilla Frosting,1 each,"Its all in the name! Here, we encourage self love- you can have your (cup) cake and eat it too!",310,"White Cake Mix, White Icing, Water, Rainbow Sprinkles, Water, Canola Oil","Calories: 310 kcal, Protein (g): 2 g, Total Carbohydrates (g): 52 g, Sugar (g): 37 g, Total Fat (g): 11 g, Saturated Fat (g): 5 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 280 mg, Potassium (mg): 30+ mg, Calcium (mg): 20 mg, Iron (mg): 0.6 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0+ IU, Vitamin C (mg): 0+ mg, Calories From Fat: 100 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 5 g","Gluten, Milk, Wheat, Egg, MSG*, Soy, Vegetarian, Sulphites"
Lunch,BAKERY,Strawberry Cobbler,1/2 cup,Ripe strawberries with a crispy crust.,320,"Strawberries, Sugar, Cobbler Sheet Dough, Water, Cornstarch, Unsalted Butter, Canola Oil, Liquid Egg","Calories: 320 kcal, Protein (g): 2 g, Total Carbohydrates (g): 59 g, Sugar (g): 42 g, Total Fat (g): 9 g, Saturated Fat (g): 4 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 2 g, Sodium (mg): 160 mg, Potassium (mg): 110 mg, Calcium (mg): 20 mg, Iron (mg): 1.6 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 25 mg, Calories From Fat: 80 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 5+ g","Gluten, Milk, Wheat, Egg, Vegetarian, Strawberry, Soy*"
Lunch,BAKERY,Coconut Rice Pudding,1/2 cup,"coconut milk, shredded coconut, and arborio rice pudding",240,"Coconut Milk, Arborio Rice, Coconut, Sugar, Salt","Calories: 240 kcal, Protein (g): 3 g, Total Carbohydrates (g): 17 g, Sugar (g): 8+ g, Total Fat (g): 18 g, Saturated Fat (g): 15 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 1 g, Sodium (mg): 140 mg, Potassium (mg): 230 mg, Calcium (mg): 10 mg, Iron (mg): 3.1 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0+ mg, Calories From Fat: 160 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 15+ g","Tree Nuts, Peanuts*, Milk*, Soy*, Sesame*, Sulphites, Gluten*, Wheat*"
Lunch,COMPOSED SALAD/GRAINS,Tomato Cucumber Salad,1/2 cup,Cucumbers and tomatoes in a light dressing,20,"Cucumber, Tomatoes, Italian Dressing, Green Bell Peppers, Onions","Calories: 20 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 4 g, Sugar (g): 2 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 240 mg, Potassium (mg): 120 mg, Calcium (mg): 10 mg, Iron (mg): 0.2 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 9+ mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Onion, Tomato, Vegan, Garlic, Mustard*, Celery*, How Good Friendly, Avoiding Gluten"
Lunch,COMPOSED SALAD/GRAINS,American Macaroni Salad,1/2 cup,Chilled macaroni salad,120,"Water, Elbow Macaroni, Light Mayonnaise, Tomatoes, Sour Cream, Onions, Celery, Cider Vinegar (apple juice, water), Bell Peppers, Salt, Sugar, Parsley, Mustard, Black Pepper","Calories: 120 kcal, Protein (g): 3 g, Total Carbohydrates (g): 18 g, Sugar (g): 1 g, Total Fat (g): 3.5 g, Saturated Fat (g): 1 g, Cholesterol (mg): 5 mg, Dietary Fiber (g): 1 g, Sodium (mg): 150 mg, Potassium (mg): 60 mg, Calcium (mg): 10 mg, Iron (mg): 0.8 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 4 mg, Calories From Fat: 30 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 0+ g","Gluten, Milk, Wheat, Egg, Vegetarian, Onion, Tomato, How Good Friendly, Mustard, Celery"
Lunch,COMPOSED SALAD/GRAINS,Cilantro Pesto Tofu,1 ounce,Tamari Infused Tofu Tossed with an Asian Inspired Pesto that has just a little kick,35,"Tofu, Cilantro, Tamari Soy Sauce, Lime, Canola Oil, Jalapeno, Sugar, Ginger, Garlic, Salt","Calories: 35 kcal, Protein (g): 3 g, Total Carbohydrates (g): 1 g, Sugar (g): 0 g, Total Fat (g): 2 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 115 mg, Potassium (mg): 50 mg, Calcium (mg): 50 mg, Iron (mg): 0.6 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 1+ mg, Calories From Fat: 20 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g","Soy, Vegetarian, Vegan, Garlic, How Good Friendly, Good Source of Protein"
Lunch,COMPOSED SALAD/GRAINS,Herb Roasted Mushrooms,1/2 cup,Garlic and thyme roasted button mushrooms,70,"Mushrooms, Olive Oil, Garlic, Thyme, Salt, Black Pepper","Calories: 70 kcal, Protein (g): 4 g, Total Carbohydrates (g): 4 g, Sugar (g): 2+ g, Total Fat (g): 5 g, Saturated Fat (g): 0.5 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 1 g, Sodium (mg): 70 mg, Potassium (mg): 370 mg, Calcium (mg): 10 mg, Iron (mg): 0.7 mg, Trans Fat (g): - g, Vitamin D (IU): 10 IU, Vitamin C (mg): 3 mg, Calories From Fat: 45 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g","Vegetarian, Vegan, Garlic, How Good Friendly, Mushroom, Avoiding Gluten"
Lunch,COMPOSED SALAD/GRAINS,Roasted Carrots ,1/2 cup,Roasted Carrots Seasoned with Salt,80,"Carrots, Canola Oil, Salt","Calories: 80 kcal, Protein (g): 1 g, Total Carbohydrates (g): 12 g, Sugar (g): 6 g, Total Fat (g): 3.5 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 3 g, Sodium (mg): 180 mg, Potassium (mg): 400 mg, Calcium (mg): 40 mg, Iron (mg): 0.4 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 7 mg, Calories From Fat: 30 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, How Good Friendly, Avoiding Gluten"
Lunch,COMPOSED SALAD/GRAINS,Lemon Couscous,4 ounce,Fresh Lemon Couscous,190,"Water, Couscous, Onions, Lemon Juice, Lemon, Garlic, Salt, Canola Oil","Calories: 190 kcal, Protein (g): 6 g, Total Carbohydrates (g): 40 g, Sugar (g): less than 1 gram+ g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 3 g, Sodium (mg): 320 mg, Potassium (mg): 110 mg, Calcium (mg): 20 mg, Iron (mg): 0.6 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 5 mg, Calories From Fat: 0 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 0+ g","Gluten, Wheat, Vegetarian, Onion, Vegan, Garlic"
Lunch,COMPOSED SALAD/GRAINS,Cajun Spiced Garbanzo Beans,1/4 cup,Cajun Spiced Garbanzo Beans,200,"Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA), Canola Oil, Cajun Seasoning, Salt","Calories: 200 kcal, Protein (g): 9 g, Total Carbohydrates (g): 28 g, Sugar (g): 5 g, Total Fat (g): 6 g, Saturated Fat (g): 0.5 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 8 g, Sodium (mg): 700 mg, Potassium (mg): 300 mg, Calcium (mg): 50 mg, Iron (mg): 3 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 1+ mg, Calories From Fat: 60 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Onion, Vegan, Garlic, Avoiding Gluten, Good Source of Protein"
Lunch,COMPOSED SALAD/GRAINS,Roasted Zucchini,1/2 cup,Roasted Zucchini,35,"Zucchini, Canola Oil, Salt, Black Pepper","Calories: 35 kcal, Protein (g): 1 g, Total Carbohydrates (g): 3 g, Sugar (g): 2 g, Total Fat (g): 2.5 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 45 mg, Potassium (mg): 240 mg, Calcium (mg): 10 mg, Iron (mg): 0.3 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 16 mg, Calories From Fat: 20 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Avoiding Gluten"
Lunch,HUMMUS BAR,Carrot & Celery Sticks,1 plate,Carrot & Celery Sticks,10,"Carrots, Celery","Calories: 10 kcal, Protein (g): 0 g, Total Carbohydrates (g): 3 g, Sugar (g): 1 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 30 mg, Potassium (mg): 120 mg, Calcium (mg): 20 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 2 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Celery, Avoiding Gluten"
Lunch,HUMMUS BAR,Hummus,2 ounce,"A classic garbanzo bean hummus with olive oil, salt, lemon juice, and tahini",110,"Chickpeas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium Edta), Water, Olive Oil, Lemon Juice, Sesame Tahini Paste, Salt, Black Pepper","Calories: 110 kcal, Protein (g): 3 g, Total Carbohydrates (g): 8 g, Sugar (g): 1 g, Total Fat (g): 8 g, Saturated Fat (g): 1 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 3 g, Sodium (mg): 270 mg, Potassium (mg): 90 mg, Calcium (mg): 30 mg, Iron (mg): 0.9 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 1 mg, Calories From Fat: 70 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 0+ g","Vegetarian, Vegan, Sulphites, Sesame, Avoiding Gluten"
Lunch,HUMMUS BAR,Spinach Artichoke Hummus,1 tbsp,Creamy chickpea dip mixed with spinach and artichokes ,70,"Hummus, Spinach, Artichoke hearts (Artichoke Hearts, Water, Salt and Citric Acid), Garlic, Lemon Juice, Olive Oil, Salt, Black Pepper, Cayenne Pepper","Calories: 70 kcal, Protein (g): 3 g, Total Carbohydrates (g): 7 g, Sugar (g): 1 g, Total Fat (g): 3.5 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 2 g, Sodium (mg): 200 mg, Potassium (mg): 70 mg, Calcium (mg): 20 mg, Iron (mg): 1.1 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 4 mg, Calories From Fat: 35 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 0+ g","Soy, Vegetarian, Vegan, Garlic, Sulphites, Sesame"
Lunch,HUMMUS BAR,Pita Chips,4 each,"pita, salt, and pepper baked until crispy",80,"White Pita, Oil, Salt, Black Pepper","Calories: 80 kcal, Protein (g): 3 g, Total Carbohydrates (g): 16 g, Sugar (g): less than 1 gram g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 140 mg, Potassium (mg): 30 mg, Calcium (mg): 50 mg, Iron (mg): 1.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 5+ IU, Vitamin C (mg): 0+ mg, Calories From Fat: 0 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 0 g","Gluten, Wheat, Soy, Vegetarian"
Lunch,MY PANTRY/GLOBAL STATION,Curtido,1/4 cup,"Sour-pickled cabbage, onions and carrots",20,"White Vinegar, Cabbage, Onions, Carrots, Salt, Black Peppercorns, Red Pepper, Oregano","Calories: 20 kcal, Protein (g): 0 g, Total Carbohydrates (g): 2 g, Sugar (g): less than 1 gram g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 160 mg, Potassium (mg): 50 mg, Calcium (mg): 10 mg, Iron (mg): 0.2 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 5 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g","Vegetarian, Onion, Vegan, Avoiding Gluten"
Lunch,MY PANTRY/GLOBAL STATION,Tostones,3 each,Savory Fried Bananas,90,"Plantain, Salt","Calories: 90 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 19 g, Sugar (g): 10 g, Total Fat (g): 2 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 230 mg, Potassium (mg): 280 mg, Calcium (mg): 0 mg, Iron (mg): 0.3 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0+ IU, Vitamin C (mg): 11 mg, Calories From Fat: 20 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g",
Lunch,MY PANTRY/GLOBAL STATION,Pork Carnitas,4 oz portion,Shredded pork lightly seasoned with chili powder and cooked crispy,200,"Pork, Water, Carrots, Onions, Salt, Cumin, Coriander, Oregano","Calories: 200 kcal, Protein (g): 22 g, Total Carbohydrates (g): 2 g, Sugar (g): less than 1 gram g, Total Fat (g): 11 g, Saturated Fat (g): 4 g, Cholesterol (mg): 80 mg, Dietary Fiber (g): 0 g, Sodium (mg): 140 mg, Potassium (mg): 310 mg, Calcium (mg): 30 mg, Iron (mg): 1.6 mg, Trans Fat (g): - g, Vitamin D (IU): 35 IU, Vitamin C (mg): 1 mg, Calories From Fat: 100 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 5+ g","Onion, Pork, Avoiding Gluten, Good Source of Protein"
Lunch,MY PANTRY/GLOBAL STATION,Pupusas,2 each,Cheese-filled Pupusas,630,"Waters, Corn Flour, Monterey Jack and Cheddar Cheese, White Vinegar, Sour Cream, Cabbage, Onions, Carrots, Salt, Salt, Black Peppercorns, Red Pepper, Oregano","Calories: 630 kcal, Protein (g): 23 g, Total Carbohydrates (g): 63 g, Sugar (g): 3 g, Total Fat (g): 32 g, Saturated Fat (g): 17 g, Cholesterol (mg): 90 mg, Dietary Fiber (g): 5 g, Sodium (mg): 830 mg, Potassium (mg): 320 mg, Calcium (mg): 620 mg, Iron (mg): 1.3 mg, Trans Fat (g): - g, Vitamin D (IU): 15 IU, Vitamin C (mg): 3 mg, Calories From Fat: 290 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 15+ g","Milk, Vegetarian, Onion, Gluten*, Good Source of Protein"
Lunch,MY PANTRY/GLOBAL STATION,Refried Beans,1/2 cup,Refried Beans,120,Vegetarian Refried Beans,"Calories: 120 kcal, Protein (g): 6 g, Total Carbohydrates (g): 19 g, Sugar (g): less than 1 gram g, Total Fat (g): 1.5 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 6 g, Sodium (mg): 410 mg, Potassium (mg): 360 mg, Calcium (mg): 20 mg, Iron (mg): 1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): - mg, Calories From Fat: 15 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Garlic, Avoiding Gluten"
Lunch,THE MARKET,Romaine Blend,1 cup,Romaine Blend,10,Lettuce Blend,"Calories: 10 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 1 g, Sugar (g): less than 1 gram g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 0 mg, Potassium (mg): 110 mg, Calcium (mg): 10 mg, Iron (mg): 0.4 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 2 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Avoiding Gluten"
Lunch,THE MARKET,Chopped Iceberg Lettuce,1 cup,Chopped Iceberg Lettuce,10,Lettuce,"Calories: 10 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 2 g, Sugar (g): 1 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 5 mg, Potassium (mg): 80 mg, Calcium (mg): 10 mg, Iron (mg): 0.2 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 2 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Avoiding Gluten"
Lunch,THE MARKET,Baby Spinach,1 cup,Baby Spinach,5,Spinach,"Calories: 5 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 1 g, Sugar (g): 0 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 25 mg, Potassium (mg): 170 mg, Calcium (mg): 30 mg, Iron (mg): 0.8 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 8 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, How Good Friendly, Avoiding Gluten"
Lunch,THE MARKET,Spring Mix,1 cup,Spring Mix,5,Spring Lettuce Salad Mix,"Calories: 5 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 1 g, Sugar (g): less than 1 gram g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 0 mg, Potassium (mg): 130 mg, Calcium (mg): 20 mg, Iron (mg): 0.7 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 2 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Avoiding Gluten"
Lunch,THE MARKET,Shredded Carrots,1 ounce,Shredded Carrots,10,Carrots,"Calories: 10 kcal, Protein (g): 0 g, Total Carbohydrates (g): 3 g, Sugar (g): 1 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 20 mg, Potassium (mg): 90 mg, Calcium (mg): 10 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 2 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, How Good Friendly, Avoiding Gluten"
Lunch,THE MARKET,Sliced Red Onion,1 ounce,Sliced Red Onion,10,Onions,"Calories: 10 kcal, Protein (g): 0 g, Total Carbohydrates (g): 3 g, Sugar (g): 1 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 40 mg, Calcium (mg): 10 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 2 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Onion, Vegan, Avoiding Gluten"
